YMR011W,HXT2,1623
YDR345C,HXT3,1701
YHR092C,HXT4; LGT1; RAG1,1728
YHR096C,HXT5,1776
YDR343C,HXT6,1710
YDR342C,HXT7,1710
YJL214W,HXT8,1707
YJL219W,HXT9,1701
YKL189W,HYM1,1197
YEL034W,HYP2; TIF51A,471
YIR037W,HYR1; GPX3; ORP1,489
YOR126C,IAH1; EST2,714
YJR122W,IBA57; CAF17,1491
YNL164C,IBD2,1053
YIL090W,ICE2,1473
YER065C,ICL1,1671
YPR006C,ICL2,1725
YER078C,ICP55,1533
YBR157C,ICS2,765
YJL077C,ICS3,393
YLR099C,ICT1,1182
YMR195W,ICY1,381
YNL037C,IDH1,1080
YOR136W,IDH2,1107
YPL117C,IDI1; BOT2,864
YDL066W,IDP1,1284
YLR174W,IDP2,1236
YNL009W,IDP3,1260
YJL146W,IDS2,1407
YFL013C,IES1,2076
YNL215W,IES2,960
YLR052W,IES3,750
YOR189W,IES4,348
YER092W,IES5,375
YEL044W,IES6,498
YBR159W,IFA38,1041
YLR223C,IFH1; RRP3,3255
YOL023W,IFM1,2028
YFR017C,IGD1,585
YNL157W,IGO1,504
YHR132W-A,IGO2,393
YHR187W,IKI1; ELP5; HAP2; TOT5,927
YLR384C,IKI3; ELP1; TOT1,4047
YJL057C,IKS1,2001
YJR118C,ILM1,609
YBL076C,ILS1,3216
YER086W,ILV1,1728
YMR108W,ILV2; SMR1,2061
YJR016C,ILV3,1755
YLR355C,ILV5,1185
YCL009C,ILV6,927
YGR287C,IMA1,1767
YOL157C,IMA2,1767
YIL172C,IMA3,1767
YJL221C,IMA4; FSP2,1767
YJL216C,IMA5,1743
YAR073W,IMD1,1209
YHR216W,IMD2; PUR5,1569
YLR432W,IMD3,1569
YML056C,IMD4,1572
YJR094C,IME1,1080
YJL106W,IME2; SME1,1935
YGL192W,IME4; SPO8,1800
YCR046C,IMG1; PETCR46,507
YCR071C,IMG2,438
YLR309C,IMH1; SYS3,2733
YJR138W,IML1; SEA1,4752
YJL082W,IML2,2193
YBR107C,IML3; MCM19,735
YGR031W,IMO32,1026
YMR150C,IMP1; PET2858,570
YMR035W,IMP2,531
YIL154C,IMP2'; IMP2,1038
YHR148W,IMP3,549
YNL075W,IMP4,870
YPL099C,INA17; AIM43; FMP14,546
YIR024C,INA22,648
YDL181W,INH1,255
YHR046C,INM1; IMP1,885
YDR287W,INM2; IMP2,876
YNL152W,INN1,1227
YJL153C,INO1,1599
YDR123C,INO2; DIE1; SCS1,912
YOL108C,INO4,453
YGL150C,INO80,4467
YMR204C,INP1,1260
YMR163C,INP2,2115
YIL002C,INP51; SJL1,2838
YNL106C,INP52; SJL2,3549
YOR109W,INP53; SJL3; SOP2,3321
YOL065C,INP54,1152
YLR095C,IOC2,2436
YFR013W,IOC3,2361
YMR044W,IOC4,1425
YHR085W,IPI1,1002
YNL182C,IPI3,1665
YDR315C,IPK1; GSL1,843
YPL209C,IPL1,1101
YBR011C,IPP1; PPA; PPA1,861
YDR072C,IPT1; SYR4,1581
YPL242C,IQG1; CYK1,4485
YBR140C,IRA1; GLC1; PPD1,9276
YOL081W,IRA2; CCS1; GLC4,9237
YOL015W,IRC10,1758
YOR013W,IRC11,468
YOR235W,IRC13,312
YOR135C,IRC14,339
YPL017C,IRC15,1497
YPR038W,IRC16,357
YJL037W,IRC18; OSW6,672
YLL033W,IRC19; RRG4,690
YDR112W,IRC2,306
YLR247C,IRC20,4668
YMR073C,IRC21,603
YEL001C,IRC22,675
YOR044W,IRC23,471
YIR036C,IRC24,789
YLR021W,IRC25; DMP2; POC3,537
YDR332W,IRC3,2067
YDR540C,IRC4,537
YFR038W,IRC5,2559
YFR043C,IRC6,711
YFR055W,IRC7,1020
YJL051W,IRC8,2466
YJL142C,IRC9,390
YHR079C,IRE1; ERN1,3345
YIL026C,IRR1; SCC3,3450
YKR019C,IRS4,1845
YLL027W,ISA1,750
YPR067W,ISA2,555
YER019W,ISC1,1431
YER180C,ISC10,801
YER048W-A,ISD11,282
YMR081C,ISF1; MBR3,1014
YPL040C,ISM1,3006
YOR155C,ISN1,1350
YPR106W,ISR1,1329
YNL265C,IST1,894
YBR086C,IST2,2838
YIR005W,IST3; SNU17,444
YPL135W,ISU1; NUA1,495
YOR226C,ISU2; NUA2,468
YBR245C,ISW1,3387
YOR304W,ISW2,3360
YJR050W,ISY1; NTC30; UTR3,705
YGL133W,ITC1,3792
YDR497C,ITR1,1752
YOL103W,ITR2,1827
YML068W,ITT1,1392
YDR229W,IVY1,1359
YDL115C,IWR1,1059
YKL032C,IXR1; ORD1,1791
YDR492W,IZH1,948
YOL002C,IZH2; PHO36,951
YLR023C,IZH3,1629
YOL101C,IZH4,936
YGL018C,JAC1; SEO2,552
YJL073W,JEM1; KAR8,1935
YKL217W,JEN1,1848
YER051W,JHD1,1476
YJR119C,JHD2,2184
YPR061C,JID1,903
YLR331C,JIP3,375
YDR475C,JIP4,2628
YPR169W,JIP5,1476
YNL227C,JJJ1,1770
YJL162C,JJJ2,1749
YJR097W,JJJ3; DPH4,516
YLL057C,JLP1,1236
YMR132C,JLP2,624
YMR294W,JNM1; INS1,1119
YJR091C,JSN1; PUF1,3273
YKR038C,KAE1,1158
YBR017C,KAP104,2754
YGL241W,KAP114,3012
YPL125W,KAP120,3096
YGL016W,KAP122; PDR6,3243
YER110C,KAP123; YRB4,3339
YLR347C,KAP95,2583
YNL188W,KAR1,1299
YJL034W,KAR2; GRP78; SSD1,2046
YPR141C,KAR3,2187
YCL055W,KAR4,1005
YMR065W,KAR5; FIG3,1512
YPL269W,KAR9,1932
YCL024W,KCC4,3111
YDR017C,KCS1,3150
YKL161C,KDX1; MLP1,1299
YFR042W,KEG1,600
YDR367W,KEI1,663
YHR158C,KEL1,3492
YGR238C,KEL2,2646
YPL263C,KEL3,1953
YPL145C,KES1; OSH4,1302
YGL203C,KEX1,2187
YNL238W,KEX2; QDS1,2442
YIL125W,KGD1; OGD1,3042
YDR148C,KGD2,1389
YJL094C,KHA1,2619
YHR102W,KIC1; NRK1,3240
YDR122W,KIN1,3192
YLR096W,KIN2,3441
YDL108W,KIN28,918
YAR018C,KIN3; NPK1,1305
YOR233W,KIN4; KIN3; KIN31,2400
YCR091W,KIN82; FPK2,2160
YBL063W,KIP1; CIN9,3333
YPL155C,KIP2,2118
YGL216W,KIP3,2415
YKL168C,KKQ8,2172
YDL049C,KNH1,804
YLL019C,KNS1,2211
YHR186C,KOG1; LAS24,4671
YNL322C,KRE1,939
YDR532C,KRE28,1155
YER038C,KRE29,1392
YDR483W,KRE2; MNT1,1326
YNL132W,KRE33; NAT10; RRA1,3168
YOR336W,KRE5,4095
YPR159W,KRE6; CWH48,2160
YJL174W,KRE9,828
YNL308C,KRI1,1773
YCL059C,KRR1,948
YDR037W,KRS1; GCD5,1773
YNL024C-A,KSH1,216
YHR082C,KSP1,3087
YGR040W,KSS1,1104
YBL071W-A,KTI11; DPH3,246
YKL110C,KTI12,939
YOR099W,KTR1,1179
YKR061W,KTR2,1275
YBR205W,KTR3,1212
YBR199W,KTR4,1392
YNL029C,KTR5,1566
YPL053C,KTR6; MNN6,1338
YIL085C,KTR7,1551
YGL079W,KXD1,654
YJL207C,LAA1,6042
YKL008C,LAC1; DGT1,1254
YHL003C,LAG1,1233
YOL025W,LAG2,1980
YHR155W,LAM1; YSP1,3684
YHR080C,LAM4; LTC3,4035
YFL042C,LAM5; LTC2,2022
YLR072W,LAM6; LTC1,2079
YNL045W,LAP2,2013
YNL239W,LAP3; BLH1; GAL6; YCP1,1449
YKR063C,LAS1,1506
YOR181W,LAS17,1899
YJL062W,LAS21; GPI7,2490
YNL071W,LAT1; ODP2; PDA2,1446
YMR296C,LCB1; END8; TSC2,1674
YDR062W,LCB2; SCS1; TSC1,1683
YJL134W,LCB3; LBP1; YSR2,1227
YOR171C,LCB4,1872
YLR260W,LCB5,2061
YDR499W,LCD1; DDC2; PIE1,2241
YPL056C,LCL1,303
YLR104W,LCL2,393
YGL085W,LCL3,822
YER127W,LCP5,1071
YCL005W,LDB16,768
YDL146W,LDB17,1473
YLL049W,LDB18,537
YOR322C,LDB19,2454
YBL006C,LDB7; RSC14,540
YBR204C,LDH1,1125
YAL018C,LDS1,975
YOL047C,LDS2,1068
YPL213W,LEA1,714
YPL054W,LEE1,903
YNL323W,LEM3; BRE3; ROS3,1242
YOR123C,LEO1,1392
YGL009C,LEU1,2337
YCL018W,LEU2,1092
YLR451W,LEU3,2658
YNL104C,LEU4,1857
YHR002W,LEU5,1071
YOR108W,LEU9,1812
YPL055C,LGE1,996
YDL051W,LHP1; LAH1; YLA1,825
YKL073W,LHS1,2643
YJR070C,LIA1; MMD1,975
YGL090W,LIF1,1263
YHR156C,LIN1,1020
YMR298W,LIP1,450
YLR239C,LIP2,984
YOR196C,LIP5,1242
YHR192W,LNP1,834
YPR139C,LOA1; VPS66,900
YFR001W,LOC1,612
YJL038C,LOH1; OSW4,657
YKL205W,LOS1,3300
YKL183W,LOT5,918
YLR011W,LOT6,573
YFL018C,LPD1; DHLP1,1497
YDR503C,LPP1,822
YOR084W,LPX1,1161
YCL051W,LRE1,1749
YDL240W,LRG1,3051
YNR008W,LRO1,1983
YHR081W,LRP1; RRP47; YC1D,552
YDR439W,LRS4,1041
YGR136W,LSB1,723
YFR024C-A,LSB3,1377
YCL034W,LSB5,1062
YJL100W,LSB6,1821
YOR142W,LSC1,987
YGR244C,LSC2,1281
YGL099W,LSG1,1920
YHR121W,LSM12,561
YJL124C,LSM1; SPB8,516
YBL026W,LSM2; SMX5; SNP3,285
YLR438C-A,LSM3; SMX4; USS2,267
YER112W,LSM4; SDB23; USS1,561
YER146W,LSM5,279
YDR378C,LSM6,258
YNL147W,LSM7,345
YJR022W,LSM8,327
YJR005C-A,LSO1,279
YGR169C-A,LSO2,276
YPL004C,LSP1,1023
YKL176C,LST4,2484
YGR057C,LST7,726
YNL006W,LST8,909
YAL024C,LTE1; EIS4; MSI2,4305
YNL260C,LTO1,486
YPR073C,LTP1,483
YKL143W,LTV1,1389
YDL087C,LUC7; EPE1; EXM2,783
YNL268W,LYP1,1833
YIR034C,LYS1,1119
YIL094C,LYS12; LYS10; LYS11,1113
YDR034C,LYS14,2370
YBR115C,LYS2,4176
YDL182W,LYS20,1284
YDL131W,LYS21,1320
YDR234W,LYS4; LYS3,2079
YGL154C,LYS5,816
YNR050C,LYS9; LYS13,1338
YMR021C,MAC1; CUA1,1251
YGL086W,MAD1,2247
YJL030W,MAD2,588
YJL013C,MAD3,1545
YKL029C,MAE1,2007
YDR005C,MAF1,1185
YER142C,MAG1; MAG,888
YLR427W,MAG2,2010
YEL053C,MAK10; NAA35,2199
YKL021C,MAK11,1242
YAL025C,MAK16,918
YDR060W,MAK21; NOC1,3075
YCR020C-A,MAK31; NAA38,264
YCR019W,MAK32,1089
YPR051W,MAK3; NAA30,528
YBR142W,MAK5,2319
YGR289C,MAL11; AGT1; MAL1T; MTP1,1848
YGR292W,MAL12; MAL1S,1752
YGR288W,MAL13; MAL1R,1419
YBR298C,MAL31; MAL3T,1842
YBR299W,MAL32; MAL3S,1752
YBR297W,MAL33; MAL3R,1404
YER106W,MAM1,906
YOL060C,MAM3,2118
YIL070C,MAM33,798
YLR244C,MAP1,1161
YBL091C,MAP2,1263
YLR163C,MAS1; MIF1,1386
YHR024C,MAS2; MIF2,1446
YCR040W,MATALPHA1; ALPHA-1; MAT1A; MATAL1,525
YCR039C,MATALPHA2; ALPHA-2; MAT2A; MATAL2,630
YBR185C,MBA1,834
YJL199C,MBB1,324
YOR298C-A,MBF1; SUF13,453
YDL056W,MBP1,2499
YKL093W,MBR1,1017
YOR197W,MCA1; YCA1,1296
YDL003W,MCD1; PDS3; RHC21; SCC1,1698
YKL165C,MCD4; FSR2; SSU21; ZRG16,2757
YDL054C,MCH1,1458
YKL221W,MCH2,1419
YOL119C,MCH4,1503
YOR306C,MCH5,1563
YNL307C,MCK1; YPK1,1125
YIL150C,MCM10; DNA43,1713
YPR046W,MCM16,543
YMR043W,MCM1; FUN80,858
YBL023C,MCM2,2604
YDR318W,MCM21; CTF5,1104
YJR135C,MCM22,717
YEL032W,MCM3,2913
YPR019W,MCM4; CDC54; HCD21,2799
YLR274W,MCM5; CDC46,2325
YGL201C,MCM6,3051
YBR202W,MCM7; CDC47,2535
YOR228C,MCP1,906
YLR253W,MCP2; MRX13,1707
YKL150W,MCR1,906
YOR221C,MCT1,1080
YBR227C,MCX1,1560
YJR024C,MDE1,732
YNL173C,MDG1,1098
YKL085W,MDH1,1002
YOL126C,MDH2,1131
YDL078C,MDH3,1029
YFL016C,MDJ1,1533
YNL328C,MDJ2,438
YLR188W,MDL1,2085
YPL270W,MDL2; SSH1,2319
YML104C,MDM1,3381
YAL010C,MDM10,1479
YOL009C,MDM12,813
YOL076W,MDM20; DEC1,2388
YLR368W,MDM30,1794
YHR194W,MDM31,1737
YOR147W,MDM32,1866
YGL219C,MDM34; MMM2,1377
YKL053C-A,MDM35,258
YPR083W,MDM36,1737
YOL027C,MDM38,1719
YLR106C,MDN1; REA1,14730
YGR100W,MDR1; GYP2; MIC1,2850
YGL197W,MDS3,4461
YJL112W,MDV1; FIS2; GAG3; NET2,2142
YOL111C,MDY2; GET5; TMA24,636
YBR136W,MEC1; ESR1; SAD3,7104
YLR288C,MEC3; PIP3; PSO9,1422
YPR070W,MED1,1698
YMR112C,MED11,345
YDL005C,MED2,1293
YOR174W,MED4,852
YHR058C,MED6; MTR32,885
YOL135C,MED7,666
YBR193C,MED8,669
YLR069C,MEF1,2283
YJL102W,MEF2,2457
YKR007W,MEH1; EGO1; GSE2,552
YER044C-A,MEI4,1224
YPL121C,MEI5,666
YOR351C,MEK1; MRE4,1491
YGR121C,MEP1; AMT1,1476
YNL142W,MEP2; AMT2,1497
YPR138C,MEP3; AMT3,1467
YNL210W,MER1,810
YGR264C,MES1,2253
YFR030W,MET10,3105
YPL023C,MET12,1971
YGL125W,MET13; MET11; MRPL45,1800
YKL001C,MET14,606
YPR167C,MET16,783
YLR303W,MET17; MET15; MET25,1332
YIL128W,MET18; MMS19,3096
YKR069W,MET1; MET20,1779
YNL277W,MET2,1458
YOL064C,MET22; HAL2,1071
YIR017C,MET28,561
YJR010W,MET3,1533
YIL046W,MET30,1920
YPL038W,MET31,531
YDR253C,MET32,573
YNL103W,MET4,2016
YJR137C,MET5; ECM17,4326
YER091C,MET6,2301
YOR241W,MET7; MET23,1644
YBR213W,MET8,822
YLR017W,MEU1,1011
YPL169C,MEX67,1797
YPL187W,MF(ALPHA)1; MF-ALPHA-1; MFAL1,495
YGL089C,MF(ALPHA)2; MF-ALPHA-2; MFAL2,360
YDR461W,MFA1,108
YNL145W,MFA2,114
YDR219C,MFB1,1395
YDL233W,MFG1,1374
YPL060W,MFM1; LPE10,1239
YML062C,MFT1,1176
YGR249W,MGA1,1368
YIR033W,MGA2,3339
YOR232W,MGE1; GRPE; GRPE1; YGE1,684
YJR144W,MGM101; MGM9,807
YOR211C,MGM1; MDM17,2643
YCL044C,MGR1,1251
YPL098C,MGR2,339
YMR115W,MGR3; FMP24,1503
YNL218W,MGS1,1761
YDL200C,MGT1,564
YOL086W-A,MHF1,270
YDL160C-A,MHF2,240
YJL042W,MHP1,4194
YDR296W,MHR1; XTC1,678
YLL062C,MHT1,972
YKL195W,MIA40; TIM40,1209
YCL057C-A,MIC10; MCS10; MIO10; MOS1,291
YBR262C,MIC12; AIM5; FMP51; MCS12,318
YFR011C,MIC19; AIM13; MCS19,510
YGR235C,MIC26; MCS29; MIO27; MOS2,699
YNL100W,MIC27; AIM37; MCS27,702
YKR016W,MIC60; AIM28; FCJ1; FMP13,1620
YNL291C,MID1,1644
YLR332W,MID2; KAI1; SMS1,1128
YKL089W,MIF2,1647
YGL035C,MIG1; CAT4; SSN1,1512
YGL209W,MIG2; MLZ1,1146
YER028C,MIG3,1182
YMR036C,MIH1,1662
YOL026C,MIM1; TOM13,339
YOR330C,MIP1,3762
YHR015W,MIP6,1977
YJR077C,MIR1,933
YBR084W,MIS1,2925
YEL007W,MIT1,1998
YDR031W,MIX14; MIC14,363
YMR002W,MIX17; MIC17,468
YBL107C,MIX23; MIC23,588
YDR144C,MKC7; YPS2,1788
YOR231W,MKK1; SSP32,1524
YPL140C,MKK2; SSP33,1518
YNL076W,MKS1; LYS80,1752
YNL085W,MKT1,2490
YGL106W,MLC1,447
YPR188C,MLC2,489
YNL074C,MLF3; YMK1,1356
YMR167W,MLH1; PMS2,2307
YLR035C,MLH2,2085
YPL164C,MLH3,2145
YKR095W,MLP1,5625
YIL149C,MLP2,5037
YNL117W,MLS1,1662
YIL051C,MMF1; IBM1,435
YLL006W,MMM1; YME6,1278
YLL061W,MMP1,1749
YLR190W,MMR1,1473
YPR164W,MMS1; KIM3; RTT108; SLM6,4221
YGL087C,MMS2,411
YEL019C,MMS21; NSE2,801
YLR320W,MMS22; SLM2,4362
YBR098W,MMS4; SLX2,2073
YMR177W,MMT1; MFT1,1530
YPL224C,MMT2; MFT2,1452
YGL183C,MND1,657
YIR025W,MND2,1104
YOR350C,MNE1; MNE,1989
YHR204W,MNL1; HTM1,2388
YLR057W,MNL2,2547
YER001W,MNN1,2286
YDR245W,MNN10; BED1,1179
YJL183W,MNN11,1266
YBR015C,MNN2; CRV4; LDB8; TTP1,1791
YKL201C,MNN4,3534
YJL186W,MNN5,1758
YPL050C,MNN9,1185
YGL068W,MNP1; MRPL12,582
YKL064W,MNR2,2907
YJR131W,MNS1,1647
YGL257C,MNT2,1674
YIL014W,MNT3,1890
YNR059W,MNT4,1740
YIL106W,MOB1,942
YFL034C-B,MOB2,861
YOR274W,MOD5,1284
YJR074W,MOG1,654
YBL049W,MOH1,414
YGL124C,MON1; AUT12,1932
YNL297C,MON2; YSL2,4908
YPL082C,MOT1,5601
YER068W,MOT2; CCL1; NOT4; SIG1; SSF1,1761
YMR070W,MOT3; ROX7,1470
YNL249C,MPA43,1626
YGL080W,MPC1; FMP37,390
YHR162W,MPC2,387
YGR243W,MPC3; FMP43,438
YOR177C,MPC54,1392
YOR288C,MPD1,954
YOL088C,MPD2,831
YKL059C,MPE1,1323
YIR002C,MPH1,2979
YDL247W,MPH2,1827
YJR160C,MPH3,1806
YJL066C,MPM1,756
YJR002W,MPP10,1779
YNR024W,MPP6,558
YDL028C,MPS1; RPK1,2292
YGL075C,MPS2; MMC1,1161
YJL019W,MPS3; NEP98,2046
YGL178W,MPT5; HTR1; PUF5,2577
YCL061C,MRC1,3288
YPR112C,MRD1,2661
YMR224C,MRE11,2076
YGL143C,MRF1,1239
YDR033W,MRH1,960
YGL064C,MRH4,1683
YPR118W,MRI1,1233
YDL079C,MRK1,1503
YPR079W,MRL1,1143
YOR201C,MRM1; PET56,1236
YGL136C,MRM2,960
YPL184C,MRN1; PTR69,1836
YDR347W,MRP1,963
YDL045W-A,MRP10,285
YGR084C,MRP13,1017
YKL003C,MRP17,393
YPR166C,MRP2,345
YDR405W,MRP20; MRPL41,789
YBL090W,MRP21; MRP50,531
YKL167C,MRP49,411
YHL004W,MRP4; MRP4A,1182
YPL118W,MRP51,1032
YNL005C,MRP7; MRPL2,1113
YKL142W,MRP8,657
YDR116C,MRPL1,855
YNL284C,MRPL10; MRPL18,966
YDL202W,MRPL11,747
YKR006C,MRPL13,792
YLR312W-A,MRPL15,759
YBL038W,MRPL16; RML16,696
YNL252C,MRPL17; MRPL30,843
YNL185C,MRPL19,474
YKR085C,MRPL20,585
YNL177C,MRPL22,927
YOR150W,MRPL23,489
YMR193W,MRPL24; MRPL14,774
YGR076C,MRPL25; YMR26,471
YBR282W,MRPL27,438
YDR462W,MRPL28,441
YMR024W,MRPL3,1170
YKL138C,MRPL31,393
YCR003W,MRPL32,549
YMR286W,MRPL33,258
YDR322W,MRPL35,1101
YBR122C,MRPL36,531
YBR268W,MRPL37,315
YKL170W,MRPL38; MRPL34,414
YML009C,MRPL39,210
YLR439W,MRPL4,957
YPL173W,MRPL40,891
YMR225C,MRPL44; YMR44,294
YJL096W,MRPL49,483
YNR022C,MRPL50,417
YPR100W,MRPL51,420
YHR147C,MRPL6,642
YDR237W,MRPL7,876
YJL063C,MRPL8,714
YGR220C,MRPL9,807
YNR036C,MRPS12,459
YPL013C,MRPS16,363
YMR188C,MRPS17,711
YNL306W,MRPS18,651
YDR337W,MRPS28,858
YGR165W,MRPS35,1035
YBR251W,MRPS5,921
YMR158W,MRPS8,465
YBR146W,MRPS9,834
YIR021W,MRS1; PET157,1089
YOR334W,MRS2,1410
YJL133W,MRS3,942
YKR052C,MRS4,912
YOR370C,MRS6; MSI4,1809
YKL009W,MRT4,708
YER077C,MRX1,2064
YDR282C,MRX10,1242
YPL041C,MRX11,621
YJR003C,MRX12,1557
YBL095W,MRX3,810
YPL168W,MRX4,1290
YJL147C,MRX5,1146
YNL295W,MRX6,1572
YNL211C,MRX7,258
YDR336W,MRX8,942
YDL027C,MRX9,1260
YOR066W,MSA1,1887
YKR077W,MSA2,1089
YOR188W,MSB1,3411
YGR014W,MSB2,3918
YNL293W,MSB3; GYP3,1899
YOL112W,MSB4,1476
YML128C,MSC1,1539
YDR205W,MSC2,2172
YLR219W,MSC3,2184
YOR354C,MSC6,2076
YHR039C,MSC7,1932
YPL104W,MSD1,1974
YOL033W,MSE1,1608
YPR047W,MSF1,1407
YNL053W,MSG5,1467
YHR120W,MSH1,2877
YOL090W,MSH2,2892
YCR092C,MSH3,3054
YFL003C,MSH4,2634
YDL154W,MSH5,2703
YDR097C,MSH6; PMS3,3726
YBR195C,MSI1; CAC3,1266
YNL073W,MSK1,1728
YIR009W,MSL1,333
YLR116W,MSL5; BBP; SF1,1428
YGR171C,MSM1,1725
YOL116W,MSN1; FUP1; PHD2,1146
YMR037C,MSN2,2112
YKL062W,MSN4,1890
YDR335W,MSN5,3672
YNR049C,MSO1,630
YGR028W,MSP1; YTA4,1086
YHR091C,MSR1,1929
YMR164C,MSS11,2274
YDR194C,MSS116,1992
YPR134W,MSS18,804
YMR023C,MSS1; PET53,1578
YDL107W,MSS2,1053
YDR208W,MSS4,2337
YLR203C,MSS51,1308
YKL194C,MST1,1386
YGL051W,MST27; DUP2,702
YAR033W,MST28,702
YDR268W,MSW1; MSW,1137
YPL097W,MSY1,1476
YJL123C,MTC1,1434
YKL098W,MTC2,1071
YGL226W,MTC3,369
YBR255W,MTC4,2082
YDR128W,MTC5; SEA3,3444
YHR151C,MTC6,1578
YEL033W,MTC7,417
YKR080W,MTD1,960
YMR228W,MTF1,1023
YDL044C,MTF2; NAM1,1320
YMR097C,MTG1,1101
YHR168W,MTG2,1554
YDR277C,MTH1,1299
YGR023W,MTL1,1653
YGR257C,MTM1,1098
YGL236C,MTO1; IPS1,2007
YNL063W,MTQ1,942
YDR140W,MTQ2; MTC6,663
YOR160W,MTR10,2916
YKL186C,MTR2,552
YGR158C,MTR3,750
YJL050W,MTR4; DOB1,3219
YAL034W-A,MTW1; DSN3; NSL2,867
YMR100W,MUB1,1860
YBR119W,MUD1,894
YKL074C,MUD2,1581
YPL070W,MUK1,1836
YBR057C,MUM2,1098
YOR298W,MUM3,1437
YGR055W,MUP1,1722
YHL036W,MUP3,1638
YDR386W,MUS81; SLX3,1896
YGR206W,MVB12,303
YNR043W,MVD1; ERG19; MPD,1188
YMR004W,MVP1,1533
YER042W,MXR1,552
YCL033C,MXR2; MSRB,504
YHR023W,MYO1,5784
YOR326W,MYO2; CDC66,4722
YKL129C,MYO3,3816
YAL029C,MYO4; SHE1,4413
YMR109W,MYO5,3657
YDR493W,MZM1; AIM8; FMP36,369
YGL122C,NAB2,1575
YPL190C,NAB3; HMD1,2406
YML117W,NAB6,3402
YNL124W,NAF1,1476
YGR031C-A,NAG1,489
YLR382C,NAM2; MSL1,2682
YMR080C,NAM7; IFS2; MOF4; UPF1,2913
YHR086W,NAM8; MRE2,1569
YNL137C,NAM9; MNA6,1458
YPL126W,NAN1; UTP17,2688
YKR048C,NAP1,1251
YNL240C,NAR1,1473
YIL007C,NAS2,660
YGR232W,NAS6,684
YDL040C,NAT1; AAA1,2562
YGR147C,NAT2,864
YPR131C,NAT3,585
YMR069W,NAT4,855
YOR253W,NAT5,528
YOL070C,NBA1,1503
YHR199C-A,NBL1,219
YLR457C,NBP1,957
YDR162C,NBP2,708
YGL091C,NBP35,984
YPR155C,NCA2,1848
YJL116C,NCA3,1011
YDR397C,NCB2; YDR1,438
YJL205C,NCE101; NCE1,159
YPR149W,NCE102; NCE2; RTG2S2,519
YNL036W,NCE103; NCE3,663
YBL024W,NCL1; TRM4,2052
YHR042W,NCP1; CPR1; NCPR1; PRD1,2073
YPL006W,NCR1,3510
YNL119W,NCS2; CTU2; TUC2,1479
YGL211W,NCS6; CTU1; TUC1,1077
YML031W,NDC1,1965
YIL144W,NDC80; HEC1; TID3,2073
YOR372C,NDD1,1662
YMR145C,NDE1; NDH1,1680
YDL085W,NDE2; NDH2,1635
YML120C,NDI1,1539
YOL104C,NDJ1; TAM1,1056
YLR254C,NDL1,567
YHR124W,NDT80; DAS1,1881
YLR265C,NEJ1; LIF2,1026
YHR004C,NEM1,1338
YIL048W,NEO1,3453
YJL076W,NET1; CFI1; ESC5; SRM8,3567
YPL226W,NEW1,3588
YOR156C,NFI1; SIZ2,2178
YCL017C,NFS1; SPL1,1491
YKR103W,NFT1,3654
YKL040C,NFU1; NUB1,768
YDR176W,NGG1; ADA3; SWI7,2106
YOL042W,NGL1,1089
YMR285C,NGL2,1545
YML118W,NGL3,1515
YBR212W,NGR1; RBP1,2016
YLR138W,NHA1,2955
YDL002C,NHP10; HMO2,609
YDL208W,NHP2,468
YPR052C,NHP6A; NHPA,279
YBR089C-A,NHP6B; NHPB,297
YDR456W,NHX1; NHA2; VPL27; VPS44,1899
YFR002W,NIC96,2517
YGL221C,NIF3,864
YMR309C,NIP1,2436
YPL174C,NIP100; NIP80,2604
YPL211W,NIP7,543
YNL078W,NIS1; JIP1,1221
YIL164C,NIT1,597
YJL126W,NIT2,921
YLR351C,NIT3,873
YDR383C,NKP1,714
YLR315W,NKP2,459
YLR328W,NMA1,1203
YNL123W,NMA111; YNM3,2991
YGR010W,NMA2,1185
YHR077C,NMD2; IFS1; SUA1; UPF2,3267
YHR170W,NMD3,1554
YLR363C,NMD4,654
YJR132W,NMD5; KAP119,3144
YLR195C,NMT1; CDC72,1365
YJR112W,NNF1,603
YGR089W,NNF2,2808
YKL171W,NNK1,2784
YLR285W,NNT1; EFM7,783
YOR056C,NOB1,1377
YOR206W,NOC2,2130
YLR002C,NOC3,1989
YPR144C,NOC4; UTP19,1656
YPL093W,NOG1,1941
YNR053C,NOG2,1458
YHR072W-A,NOP10,174
YOL041C,NOP12,1377
YNL175C,NOP13,1209
YDL148C,NOP14; UTP2,2430
YNL110C,NOP15,660
YER002W,NOP16,693
YGR251W,NOP19,588
YDL014W,NOP1; LOT3,981
YNL061W,NOP2; YNA1,1854
YPL043W,NOP4; NOP77,2055
YPL146C,NOP53,1365
YLR197W,NOP56; SIK1,1512
YOR310C,NOP58; NOP5,1533
YDL213C,NOP6,675
YGR103W,NOP7; RRP13; YPH1,1815
YOL144W,NOP8,1452
YJL010C,NOP9,1998
YIL038C,NOT3,2508
YPR072W,NOT5,1680
YJR072C,NPA3; EPA1; GPN1,1155
YDL046W,NPC2,519
YDR432W,NPL3; MTR13; MTS1; NAB1; NOP3,1242
YBR170C,NPL4; HRD4,1740
YMR091C,NPL6; RSC7,1305
YCR026C,NPP1,2226
YEL016C,NPP2,1479
YNL183C,NPR1,2370
YEL062W,NPR2,1845
YHL023C,NPR3; RMD11,3438
YOR209C,NPT1,1287
YGL067W,NPY1,1152
YGR043C,NQM1,999
